Date,BTC,NYSE,NASDAQ,LSE,BTC_Volume,NYSE_Volume,NASDAQ_Volume,LSE_Volume
1/26/2022,36852.12109,16236.50977,13542.12012,7224,31324598034,5570640000,5771140000,879978
1/27/2022,37138.23438,16152.12012,13352.78027,6958,25041426629,5214200000,5177380000,1196718
1/28/2022,37784.33203,16397.85938,13770.57031,6978,22238830523,5031090000,4971930000,1770576
1/31/2022,38483.125,16659.76953,14239.87988,7220,20734730465,5098610000,5124940000,644108
2/1/2022,38743.27344,16829.7207,14346,7144,20288500328,4816830000,4671850000,772810
2/2/2022,36952.98438,16904.51953,14417.54981,7252,19155189416,4481580000,4673140000,768023
2/3/2022,37154.60156,16677.39063,13878.82031,7194,18591534769,4401970000,4326300000,668735
2/4/2022,41500.875,16701.58008,14098.00977,7144,29412210792,4706290000,4121340000,486959
2/7/2022,43840.28516,16722.75977,14015.66992,7188,28641855926,4228480000,4268730000,349017
2/8/2022,44118.44531,16853.71094,14194.4502,6976,33079398868,4459620000,4293770000,484576
2/9/2022,44338.79688,17069.66016,14490.37012,7186,23245887300,4524350000,4729730000,442220
2/10/2022,43565.11328,16855.96094,14185.63965,7178,32142048537,5314860000,5212510000,328038
2/11/2022,42407.9375,16664.99023,13791.15039,7038,26954925781,5251500000,5237320000,1244605
2/14/2022,42586.91797,16531.31055,13790.91992,6874,20827783012,4600390000,4347350000,385396
2/15/2022,44575.20313,16745.83008,14139.75977,6930,22721659051,4430830000,4416840000,470334
2/16/2022,43961.85938,16770.35938,14124.08984,6884,19792547657,4283640000,4238560000,346560
2/17/2022,40538.01172,16492.05078,13716.71973,6754,26246662813,4539420000,4278370000,521532
2/18/2022,40030.97656,16392.32031,13548.07031,6620,23310007704,4708060000,4501940000,605655
2/22/2022,38286.02734,16215.62012,13381.51953,6520,25493150450,5121900000,4849170000,386145
2/23/2022,37296.57031,16019.58008,13037.49023,6540,21849073843,4797430000,4639330000,1607120
2/24/2022,38332.60938,15995.99023,13473.58984,6382,46383802093,6752130000,6180200000,1530566
2/25/2022,39214.21875,16427.96094,13694.62012,6476,26545599159,5177060000,4628720000,1158393
2/28/2022,43193.23438,16313.88965,13751.40039,6574,35690014104,6071370000,5928130000,626632
3/1/2022,44354.63672,16069.16016,13532.45996,6372,32479047645,5846230000,6131350000,618737
3/2/2022,43924.11719,16380.91016,13752.01953,6370,29183112630,5337870000,5246390000,490604
3/3/2022,42451.78906,16287.49023,13537.94043,6984,24967782593,5039890000,5092580000,1248152
3/4/2022,39137.60547,16129.66016,13313.44043,7254,28516271427,5797380000,5343900000,1694536
3/7/2022,38062.03906,15708.23047,12830.95996,7372,28546143503,6940470000,6195370000,2439555
3/8/2022,38737.26953,15625.92969,12795.54981,6982,25776583476,7243120000,6683960000,907258
3/9/2022,41982.92578,15977.54004,13255.54981,7272,32284121034,5662670000,5396550000,948075
3/10/2022,39437.46094,15929.55957,13129.95996,7316,31078064711,4980830000,5071250000,636438
3/11/2022,38794.97266,15753.7002,12843.80957,7440,26364890465,4938640000,5288210000,846019
3/14/2022,39666.75391,15694.34961,12581.21973,7718,24322159070,5574920000,5876710000,613903
3/15/2022,39338.78516,15895.66992,12948.62012,7664,23934000868,5392470000,5440100000,421159
3/16/2022,41143.92969,16261.5,13436.54981,7904,39616916192,6309750000,6552210000,947227
3/17/2022,40951.37891,16483.58008,13614.78027,7810,22009601093,4985090000,5612090000,695704
3/18/2022,41801.15625,16612.64063,13893.83984,7960,34421564942,8278430000,8149290000,927008
3/21/2022,41077.99609,16606.66992,13838.45996,7912,24615543271,4869820000,5673940000,649022
3/22/2022,42358.80859,16735.48047,14108.82031,7914,32004652376,4754840000,5445100000,920444
3/23/2022,42892.95703,16558.5293,13922.59961,7842,25242943069,4550670000,5024230000,481738
3/24/2022,43960.93359,16701.82031,14191.83984,7824,31042992291,4131390000,5149520000,519612
3/25/2022,44348.73047,16792.80078,14169.29981,7828,30574413034,4305020000,5585100000,1082855
3/28/2022,47128.00391,16798.7207,14354.90039,7864,36362175703,4312260000,5129500000,802795
3/29/2022,47465.73047,17014.75977,14619.63965,7868,31397059069,5085910000,6060890000,936446
3/30/2022,47062.66406,16932.75977,14442.26953,7912,29333883962,4385570000,5479200000,609992
3/31/2022,45538.67578,16670.91016,14220.51953,7966,33327427106,4823020000,5453890000,1048640
4/1/2022,46281.64453,16787.75,14261.5,8084,38162644287,4562940000,5002790000,557464
4/4/2022,46622.67578,16829.75,14532.54981,8140,32499785455,4547350000,4630100000,402508
4/5/2022,45555.99219,16645.05078,14204.16992,8360,29640604055,4800620000,4727710000,821786
4/6/2022,43206.73828,16587.09961,13888.82031,8388,39393395788,4986830000,5360420000,772108
4/7/2022,43503.84766,16631.44922,13897.29981,8434,26101973106,4821490000,4856090000,922502
4/8/2022,42287.66406,16689.94922,13711,8504,27215995394,4083200000,4574080000,465601
4/11/2022,39521.90234,16534.19922,13411.95996,8410,33949912166,4266290000,4946680000,803235
4/12/2022,40127.18359,16465.99023,13371.57031,8170,30991500854,4152090000,4991720000,973874
4/13/2022,41166.73047,16614.78906,13643.58984,8116,27691105228,3828150000,4909720000,494198
4/14/2022,39935.51563,16511.50977,13351.08008,8150,24342001973,4083090000,4642240000,826162
4/18/2022,40826.21484,16466.21094,13332.36035,8150,33705182072,3910490000,4365230000,826162
4/19/2022,41502.75,16658.90039,13619.66016,7960,25303206547,4108120000,4562840000,426903
4/20/2022,41374.37891,16761.34961,13453.07031,8098,27819532341,4290450000,4678930000,443138
4/21/2022,40527.36328,16499.33008,13174.65039,8010,35372786395,4636890000,5233110000,551275
4/22/2022,39740.32031,16056.87012,12839.29004,8016,28011716745,4651940000,4475090000,851875
4/25/2022,40458.30859,16054.75977,13004.84961,8068,35445730570,5240040000,4845160000,803036
4/26/2022,38117.46094,15694.24023,12490.74023,8084,34569088416,4689970000,5168160000,705064
4/27/2022,39241.12109,15741.82031,12488.92969,7960,30981015184,4769680000,4810720000,864199
4/28/2022,39773.82813,16032.67969,12871.53027,7872,33903704907,4854180000,5067150000,551752
4/29/2022,38609.82422,15615.25,12334.63965,7916,30882994649,5084030000,4733070000,1447611
5/2/2022,38529.32813,15609.28027,12536.01953,7916,32922642426,5163790000,4918240000,1447611
5/3/2022,37750.45313,15729.53027,12563.75977,7792,27326943244,4582050000,4547280000,798329
5/4/2022,39698.37109,16119.61035,12964.86035,7492,36754404490,5136360000,5498050000,573967
5/5/2022,36575.14063,15652.61035,12317.69043,7458,43106256317,5077030000,5308920000,516979
5/6/2022,36040.92188,15566.55957,12144.66016,7296,37795577489,5116940000,5324480000,1094185
5/9/2022,30296.95313,15057.87012,11623.25,7050,63355494961,5954520000,5939140000,590184
5/10/2022,31022.90625,15025.74023,11737.66992,7252,59811038817,5885820000,6218260000,913093
5/11/2022,28936.35547,14902.13965,11364.24023,7220,70388855818,5816140000,6152370000,1034849
5/12/2022,29047.75195,14931.09961,11370.95996,7220,66989173272,6286450000,6679470000,653258
5/13/2022,29283.10352,15257.36035,11805,7220,42841124537,5183340000,5894020000,366287
5/16/2022,29862.91797,15259.82031,11662.79004,7146,32613897286,4415030000,4930250000,481347
5/17/2022,30425.85742,15541.91016,11984.51953,7324,29101473475,4841410000,5093960000,663849
5/18/2022,28720.27148,15044.51953,11418.15039,7226,31285268319,5103220000,5064120000,1330123
5/19/2022,30314.33398,15035.87012,11388.5,7166,33773447707,5113550000,5154410000,500196
5/20/2022,29200.74023,15080.98047,11354.62012,7270,30749382605,5130730000,5434370000,494729
5/23/2022,29098.91016,15342.95996,11535.26953,7304,31483454557,4420030000,4552200000,419519
5/24/2022,29655.58594,15290.37988,11264.4502,7306,26616506245,4923190000,4724430000,1270490
5/25/2022,29562.36133,15412.19043,11434.74023,7326,27525063551,4802560000,4519690000,880074
5/26/2022,29267.22461,15664,11740.65039,7390,36774325352,4709970000,4672620000,544206
5/27/2022,28627.57422,15942.62012,12131.12988,7558,36582005748,4375620000,4793900000,916698
5/31/2022,31792.31055,15827.04981,12081.38965,7402,33538210634,6822640000,6045500000,1287807
6/1/2022,29799.08008,15709.61035,11994.45996,7144,41135817341,4531800000,4719900000,1179791
6/2/2022,30467.48828,15960.53027,12316.90039,7144,29083562061,4405790000,4445840000,1179791
6/3/2022,29704.39063,15797.16992,12012.73047,7144,26175547452,3711110000,4130040000,1179791
6/6/2022,31370.67188,15848.4502,12061.37012,7328,31947336829,4332700000,4647010000,492869
6/7/2022,31155.47852,16019.55957,12175.23047,7126,40770974039,4248210000,4411240000,539375
6/8/2022,30214.35547,15843.83008,12086.26953,7098,30242059107,4159470000,4708980000,650652
6/9/2022,30111.99805,15472.45996,11754.23047,7110,21692004719,4134170000,5408460000,466396
6/10/2022,29083.80469,15096.69043,11340.01953,7052,29867476527,4889640000,5152020000,592503
6/13/2022,22487.38867,14527.90039,10809.23047,6866,68204556440,5636890000,5937320000,971857
6/14/2022,22206.79297,14444.63965,10828.34961,6738,50913575242,5153890000,4819890000,722591
6/15/2022,22572.83984,14595.23047,11099.15039,7088,54912007015,5530480000,5368500000,3137217
6/16/2022,20381.65039,14142.19043,10646.09961,7254,31183975654,5644930000,5696630000,1010729
6/17/2022,20471.48242,14097.04981,10798.34961,7130,27132421514,8520740000,7452830000,1378755
6/21/2022,20710.59766,14414.25,11069.29981,7166,28970212744,5292260000,5226260000,336291
6/22/2022,19987.0293,14352.78027,11053.08008,7338,28574793478,5058990000,5238180000,1183876
6/23/2022,21085.87695,14402.12012,11232.19043,7464,26188097173,5098640000,5258200000,682834
6/24/2022,21231.65625,14811.54981,11607.62012,7600,24957784918,8120260000,9468130000,711087
6/27/2022,20735.47852,14835.29981,11524.54981,7664,20965695707,4325310000,5047860000,925756
6/28/2022,20280.63477,14667.32031,11181.54004,7748,21381535161,4270120000,5433220000,568128
6/29/2022,20104.02344,14599.58984,11177.88965,7700,23552740328,4211240000,5650860000,295393
6/30/2022,19784.72656,14487.63965,11028.74023,7632,26267239923,4840070000,5654520000,470202
7/1/2022,19269.36719,14636.75977,11127.84961,7558,30767551159,4046950000,4865730000,493275
7/5/2022,20190.11523,14499.49023,11322.24023,7430,26715546990,5076590000,5053570000,956510
7/6/2022,20548.24609,14465.29004,11361.84961,7668,24598943708,4417720000,4851170000,610406
7/7/2022,21637.58789,14676.5,11621.34961,7582,25814972520,4057770000,4685050000,1011976
7/8/2022,21731.11719,14642.33008,11635.30957,7612,49899834488,3521620000,4526570000,1037796
7/11/2022,19970.55664,14502.42969,11372.59961,7662,24150249025,3423480000,4362910000,255032
7/12/2022,19323.91406,14395.04004,11264.73047,7730,25810220018,3817210000,4317860000,638302
7/13/2022,20212.07422,14340.28027,11247.58008,7674,33042430345,4109390000,4433060000,385931
7/14/2022,20569.91992,14171.24023,11251.19043,7626,31158743333,4199690000,4481070000,513470
7/15/2022,20836.32813,14449.67969,11452.41992,7550,25905575359,4143800000,4369060000,730547
7/18/2022,22485.68945,14403.17969,11360.04981,7650,39974475562,4046870000,5057920000,368473
7/19/2022,23389.43359,14766.59961,11713.15039,7688,48765202697,4041070000,5302740000,355501
7/20/2022,23231.73242,14778.46973,11897.65039,7796,42932549127,4185300000,5467080000,839507
7/21/2022,23164.62891,14871.12988,12059.61035,7894,33631012204,4132790000,4680930000,498712
7/22/2022,22714.97852,14790.79004,11834.11035,7852,31421555646,3979240000,4721880000,575775
7/25/2022,21361.70117,14899.08984,11782.66992,7812,35574561406,3568340000,4346520000,254263
7/26/2022,21239.75391,14793.54981,11562.57031,7830,28624673855,3778950000,4349760000,403944
7/27/2022,22930.54883,15031.04004,12032.41992,7868,31758955233,4112180000,4588480000,321603
7/28/2022,23843.88672,15198.80957,12162.58984,7908,40212386158,4413000000,4924950000,315158
7/29/2022,23804.63281,15327.70996,12390.69043,7998,35887249746,4616360000,4907410000,603959
8/1/2022,23314.19922,15286.00977,12368.98047,7988,25849159141,4202810000,4396390000,299625
8/2/2022,22978.11719,15162.67969,12348.75977,8004,28389250717,4727710000,4792140000,289048
8/3/2022,22846.50781,15267.16016,12668.16016,8120,26288169966,4351760000,5667990000,1283247
8/4/2022,22630.95703,15224.20996,12720.58008,8144,25120229769,4283320000,5451470000,510607
8/5/2022,23289.31445,15273.23047,12657.54981,8278,28881249043,4085940000,4911300000,788896
8/8/2022,23809.48633,15305.79981,12644.45996,8306,28575544847,4221090000,5238600000,336004
8/9/2022,23164.31836,15264.79004,12493.92969,8332,23555719219,3913090000,5307340000,729853
8/10/2022,23947.64258,15552.7002,12854.79981,8280,32837431722,4546010000,5196210000,684751
8/11/2022,23957.5293,15602.92969,12779.91016,8302,37127036580,4630200000,5815960000,786566
8/12/2022,24402.81836,15804.37988,13047.19043,8184,27265804688,3788010000,4782610000,441598
8/15/2022,24136.97266,15794.33008,13128.04981,8440,35123501685,3696830000,4476040000,927510
8/16/2022,23883.29102,15846.79004,13102.54981,8372,27753685646,4329820000,5028410000,379597
8/17/2022,23335.99805,15734.11035,12938.12012,8434,30931623076,3885030000,5229520000,324298
8/18/2022,23212.73828,15763.90039,12965.33984,8532,23747613147,3340330000,4724350000,1950726
8/19/2022,20877.55273,15588.32031,12705.21973,8560,40509610260,3761340000,4628170000,798193
8/22/2022,21398.9082,15341.84961,12381.57031,8582,31666498758,3907430000,4270980000,463929
8/23/2022,21528.08789,15338.15039,12381.29981,8334,31878280659,3823520000,3836180000,505285
8/24/2022,21395.01953,15392.05957,12431.53027,8400,31962253368,3583630000,3917170000,445507
8/25/2022,21600.9043,15595.24023,12639.26953,8410,31028679593,3566870000,4323470000,220033
8/26/2022,20260.01953,15178.20996,12141.70996,8268,42326789564,3832750000,4530000000,955519
8/29/2022,20297.99414,15118.84961,12017.66992,8268,32637854078,3396510000,4209850000,955519
8/30/2022,19796.80859,14931.41992,11883.13965,8176,34483360283,3835860000,4681520000,556715
8/31/2022,20049.76367,14801.24023,11816.2002,8102,33225232872,4542490000,4952010000,776265
9/1/2022,20127.14063,14771.90039,11785.12988,7928,30182031010,4152250000,4792890000,464103
9/2/2022,19969.77148,14689.5,11630.86035,8006,29123998928,3665850000,4257410000,696088
9/6/2022,18837.66797,14631.51953,11544.91016,7968,43403978910,4127340000,4622940000,486356
9/7/2022,19290.32422,14844.57031,11791.90039,7944,35239757134,3890320000,4445640000,1153944
9/8/2022,19329.83398,14961.76953,11862.12988,8004,32194477850,3966850000,4329910000,754332
9/9/2022,21381.15234,15190.79004,12112.30957,8004,48469528171,3901940000,4401590000,602172
9/12/2022,22370.44922,15352.17969,12266.41016,8098,50212088965,3814200000,4146680000,508809
9/13/2022,20296.70703,14820.79004,11633.57031,8004,51091116622,4224550000,5188380000,680104
9/14/2022,20241.08984,14843.20996,11719.67969,7900,37872380889,4293240000,4861530000,639740
9/15/2022,19701.21094,14722.03027,11552.36035,7802,36389011503,4441830000,4805910000,507349
9/16/2022,19772.58398,14573.91016,11448.40039,7786,30123362273,7954650000,7451840000,2576114
9/19/2022,19544.12891,14674.45996,11535.01953,7786,40177002624,3766850000,4168670000,2576114
9/20/2022,18890.78906,14474.71973,11425.04981,7548,36791346508,4058050000,4028100000,660660
9/21/2022,18547.40039,14236.61035,11220.19043,7728,46363793975,4078330000,4471000000,1151781
9/22/2022,19413.55078,14116.58984,11066.80957,7468,41135767926,4284600000,4916470000,911875
9/23/2022,19297.63867,13796.99023,10867.92969,7468,38896078052,5144270000,5134350000,635940
9/26/2022,19222.67188,13580.38965,10802.91992,7489.151855,44148798321,4886140000,4697730000,627075
9/27/2022,19110.54688,13541.75977,10829.5,7622,58571439619,4577740000,4445050000,789364
9/28/2022,19426.7207,13833.17969,11051.63965,7696,53071298734,4684850000,4556100000,657600
9/29/2022,19573.05078,13608.29004,10737.50977,7598,41037843771,4681810000,4516630000,1048800
9/30/2022,19431.78906,13472.17969,10575.62012,7628,43975248085,5645360000,4649710000,703665
10/3/2022,19623.58008,13855.71973,10815.42969,7640,30484729489,4806680000,4415440000,526075
10/4/2022,20336.84375,14319.49023,11176.41016,7718,35887278685,5146580000,5004780000,666728
10/5/2022,20160.7168,14262.03027,11148.63965,7790,33223790572,4293180000,4091860000,992626
10/6/2022,19955.44336,14087.37988,11073.30957,7682,34711412966,4252100000,4423320000,700393
10/7/2022,19546.84961,13798.25977,10652.40039,7546,29227315390,4449660000,4634190000,459594
10/10/2022,19141.48438,13693.57031,10542.09961,7540,27425022774,3834320000,3989640000,330151
10/11/2022,19051.41797,13608.08984,10426.19043,7434,28711532910,4759030000,4738840000,619928
10/12/2022,19157.44531,13546.79981,10417.09961,7356,24950173846,4006830000,4091030000,423783
10/13/2022,19382.9043,13888.96973,10649.15039,7300,44219840004,5021680000,5300080000,625011
10/14/2022,19185.65625,13607.30957,10321.38965,7292,38452356727,4243030000,4393000000,492402
10/17/2022,19550.75781,13923.20996,10675.79981,7324,27472552998,4352780000,4439190000,784167
10/18/2022,19334.41602,14089.2002,10772.40039,7474,30580012344,4483740000,5047360000,1537208
10/19/2022,19139.53516,13947.25977,10680.50977,7460,22425387184,4223800000,4955090000,318381
10/20/2022,19053.74023,13840.46973,10614.83984,7416,24493974420,4496620000,4628010000,553971
10/21/2022,19172.46875,14144.04981,10859.71973,7350,32459287866,5078020000,4706440000,616734
10/24/2022,19345.57227,14226.11035,10952.61035,7366,30202235805,4747930000,4808710000,542671
10/25/2022,20095.85742,14440.69043,11199.12012,7440,47761524910,4843120000,5141760000,367882
10/26/2022,20770.44141,14531.69043,10970.99023,7546,58895950537,4817310000,5224440000,1193975
10/27/2022,20285.83594,14569.90039,10792.66992,7578,49625110402,4687320000,4773520000,638179
10/28/2022,20595.35156,14795.62988,11102.4502,7586,43994715910,4459410000,4731940000,382855
10/31/2022,20495.77344,14747.03027,10988.15039,7566,45668466815,4820620000,4753740000,388008
11/1/2022,20485.27344,14790.70996,10890.84961,7620,39819303159,4481210000,4677520000,390806
11/2/2022,20159.50391,14497.84961,10524.79981,7660,55552169483,4899000000,5436420000,435334
11/3/2022,20209.98828,14455.66992,10342.94043,7612,43228750179,4625290000,5102190000,280491
11/4/2022,21147.23047,14702.76953,10475.25,7700,64072727950,5400180000,5453750000,367999
11/7/2022,20602.81641,14808.62988,10564.51953,7750,53510852236,4341620000,4456690000,689491
11/8/2022,18541.27148,14889.29981,10616.2002,7786,1.18992E+11,4607640000,5134500000,616093
11/9/2022,15880.78027,14587.75977,10353.16992,7888,1.02905E+11,4645010000,4977460000,581520
11/10/2022,17586.77148,15234.71973,11114.15039,8072,83202283721,5781260000,6433000000,534333
11/11/2022,17034.29297,15352.69043,11323.33008,8220,55871616488,5593310000,5867750000,865236
11/14/2022,16618.19922,15228.98047,11196.21973,8022,49630243054,4561930000,5004060000,867066
11/15/2022,16884.61328,15381,11358.41016,7986,36599436183,5015310000,5617310000,374387
11/16/2022,16669.43945,15265.25,11183.66016,7996,33925512989,4165320000,4585190000,718489
11/17/2022,16687.51758,15223.95996,11144.95996,8036,27868914022,4051780000,4354360000,296251
11/18/2022,16697.77734,15309.76953,11146.05957,8122,26862218609,4037360000,4175420000,463213
11/21/2022,15787.28418,15278.25977,11024.50977,8166,37429485518,3850690000,3977130000,446576
11/22/2022,16189.76953,15481.75977,11174.41016,8164,30726828760,3887990000,4186360000,302587
11/23/2022,16610.70703,15545.51953,11285.32031,8232,32958875628,3279720000,4431530000,258015
11/25/2022,16521.8418,15605.66992,11226.36035,8116,18678255976,1706460000,2184080000,264847
11/28/2022,16217.32227,15370.44043,11049.5,8138,27743025156,3615430000,4271360000,376563
11/29/2022,16444.98242,15433.45996,10983.78027,8044,23581685468,3546040000,4592830000,637323
11/30/2022,17168.56641,15780.01953,11468,8248,29523576583,6579360000,6653460000,902872
12/1/2022,16967.13281,15761.12012,11482.4502,8270,22895392882,4527130000,5158120000,588110
12/2/2022,17088.66016,15767.01953,11461.5,8272,19539705127,4012620000,4523010000,547374
12/5/2022,16974.82617,15474.79004,11239.94043,7980,22209086834,4280820000,4510030000,609200
12/6/2022,17089.50391,15328.45996,11014.88965,7850,19889922369,4368380000,4713330000,555836
12/7/2022,16848.12695,15311.79004,10958.54981,7888,19675404389,4118050000,4343860000,371247
12/8/2022,17233.47461,15399.94043,11082,7380,20496603770,4006900000,4281800000,1082759
12/9/2022,17133.15234,15291.04981,11004.62012,7406,20328426366,3888260000,4337440000,778074
12/12/2022,17206.4375,15468.66992,11143.74023,7626,19617581341,3904130000,4829990000,1381736
12/13/2022,17781.31836,15562.54004,11256.80957,7608,26634741631,5079360000,6126890000,1129142
12/14/2022,17815.65039,15494.98047,11170.88965,7614,25534481470,4472340000,5485150000,710143
12/15/2022,17364.86523,15182.28027,10810.53027,7468,20964448341,4493900000,5536070000,595533
12/16/2022,16647.48438,15018.16992,10705.41016,7340,24031608960,7493660000,7968170000,1549565
12/19/2022,16439.67969,14938.03027,10546.03027,7134,17221074814,3969610000,4631820000,484631
12/20/2022,16906.30469,15000.62012,10547.11035,7104,22722096615,3985370000,4707190000,465770
12/21/2022,16817.53516,15219.54981,10709.37012,7154,14882945045,3775200000,4401420000,705477
12/22/2022,16830.3418,15081.53027,10476.12012,7188,16441573050,3956950000,5125070000,533928
12/23/2022,16796.95313,15188.4502,10497.86035,7130,15329265213,2819280000,3544680000,141614
12/27/2022,16717.17383,15218.25977,10353.23047,7130,15748580239,3030300000,3827290000,141614
12/28/2022,16552.57227,15037.32031,10213.29004,7128,17005713920,3083520000,3842970000,490323
12/29/2022,16642.3418,15241.20996,10478.08984,7212,14472237479,3003680000,4154100000,457006
12/30/2022,16602.58594,15184.30957,10466.48047,7136,15929162910,2979870000,3959030000,226505
